Facility_ID,Facility_Name,State,LGA,Geopolitical_Zone,Facility_Type,Medicine_Name,Medicine_Category,WHO_Essential_List,Batch_Number,Manufacturing_Date,Expiry_Date,Manufacturer,Current_Stock_Level,Reorder_Level,Max_Capacity,Unit,Days_Of_Stock_Remaining,Last_Restocked_Date,Next_Expected_Delivery,Supplier_Name,Unit_Cost_Naira,Total_Stock_Value,Storage_Condition_Required,Actual_Storage_Condition,Cold_Chain_Compliant,Track_Trace_Enabled,Serialization_Code,Supply_Chain_Visibility,Stockout_Events_Last_6Months,Average_Monthly_Consumption,Wastage_Percentage_Last_Quarter,Quality_Verified,Regulatory_Compliance,Distribution_Lead_Time_Days,Warehouse_Temp_Log_Available,Status
FAC-ABI-3254,General Hospital Rural A,abia,Rural A,South_East,General Hospital,Morphine 10MG/ml Inj.,Analgesic,Yes,BN19624,2023-11-26,2025-08-01,Chi Pharma,1023,655,2622,Tablets,70.2,2025-04-29,2025-07-09,HealthPlus Distribution,2962.57,3030709.11,Room_Temp,Room_Temp,Yes,No,,None,0,437,7.8,Yes,WHO_PQ,9,No,In_Stock
FAC-OSU-3992,General Hospital South,Imo,East,South_East,PHC,Ciprofloxacin 500mg,Antibiotic,Yes,BN54759,2022-06-29,2025-04-21,Emzor Pharmaceuticals,529,361,964,Tablets,65.9,2025-01-08,2025-06-13,HealthPlus Distribution,271.52,143634.08,Room_Temp,Room_Temp,Yes,No,,None,2,241,10.0,Yes,NAFDAC,8,Yes,In_Stock
FAC-ADA-9739,East Primary Health Centre,Adamawa,East,North_East,PHC,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN74618,2023-10-21,2025-07-10,Novartis Nigeria,952,958,5112,Vials,44.7,2025-01-03,2025-07-06,,3279.66,3122236.32,Refrigerated,Refrigerated,Yes,No,,Partial,4,639,8.8,Yes,NAFDAC,15,No,Low_Stock
FAC-GOM-7078,General Hospital West,Gombe,West,North_East,General Hospital,OPV (Oral Polio Vaccine),Vaccine,Yes,BN63398,2023-04-26,17-Jun-2025,Roche Nigeria,0,76,561,Vials,0.0,15-May-2025,2025-07-18,Community Health Supplies,845.99,0.0,Frozen,Frozen,Yes,Yes,SRL-E57F6E3229,Full,3,51,1.1,Pending,NAFDAC,23,Yes,Expiring_Within_30Days
FAC-KAN-2477,Fagge PHC,Kano,Fagge,North_West,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN79017,2022-05-07,2024/05/23,Jawa International,0,708,3776,Tablets,0.0,2025-01-26,2025-07-12,Unknown Supplier,4316.91,0.0,Room_Temp,Room_Temp,Yes,No,,Partial,5,472,2.5,Pending,NAFDAC,20,Yes,In_Stock
FAC-OGU-8039,Sagamu PHC,Ogun,Sagamu,South_West,PHC,Measles-Rubella Vaccine,Vaccine,Yes,BN52240,2024-10-10,2026-07-07,AstraZeneca Nigeria,1294,315,1470,Vials,184.9,2024-12-25,2025-06-20,Drugfield Pharma,2440.56,3158084.64,Refrigerated,Refrigerated,Yes,No,,None,2,210,2.8,Yes,NAFDAC,11,No,In_Stock
FAC-ENU-3183,State General Hospital Enugu,Enugu,Enugu South,South_East,General Hospital,Nevirapine 200mg,ARV,Yes,BN34385,2022-10-01,2024-08-25,Emzor Pharmaceuticals,2266,736,4910,Tablets,138.5,01/02/2025,2025-07-12,Local Market Vendor,569.59,1290690.94,Room_Temp,Room_Temp,Yes,Yes,SRL-36826C6E4D,Full,2,491,4.7,Yes,WHO_PQ,12,Yes,In_Stock
FAC-KAN-4094,Fagge Primary Health Centre,Kano,Fagge,North_West,PHC,Ceftriaxone 1g Injection,Antibiotic,Yes,BN74833,2024-12-11,2026-05-12,Fidson Healthcare,122,159,954,Tablets,34.5,2025-03-26,2025-07-18,USAID Supply Chain,1857.97,226672.34,Room_Temp,Room_Temp,Yes,No,,None,2,106,10.0,No,NAFDAC,34,Yes,Low_Stock
FAC-EDO-3466,Rural A District Hospital,Edo,Rural A,South_South,General Hospital,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN64285,2024-11-02,2027-10-19,May & Baker Nigeria,539,709,1892,Vials,34.2,2024-12-11,2025-06-28,Mosad Medical,2257.56,1216824.84,Refrigerated,Refrigerated,Yes,No,,None,3,473,2.7,Yes,WHO_PQ,8,Yes,Low_Stock
FAC-EBO-8116,Afikpo South PHC,Ebonyi,Afikpo South,South_East,PHC,Lopinavir/Ritonavir 200/50mg,ARV,Yes,BN58660,2022-01-05,2024-03-20,GSK Nigeria,4061,810,4860,Tablets,225.6,2025-02-08,2025-07-03,Prohealth Medical,3901.7,15844803.7,Room_Temp,Room_Temp,Yes,No,,None,3,540,7.3,Pending,NAFDAC,9,Yes,Expired
FAC-EBO-9874,Ezza North PHC,Ebonyi,Ezza North,South_East,PHC,HPV Vaccine,Vaccine,Yes,BN88478,2024-11-02,2027-01-13,Fidson Healthcare,427,1108,5173,Vials,17.3,27/01/2025,2025-06-10,,16266.69,6945876.63,Refrigerated,Refrigerated,Yes,No,,None,1,739,2.5,Yes,NAFDAC,5,Yes,Critical
FAC-LAG-1266,Ward 1 PHC,Lagos,Oshodi-Isolo,South_West,PHC,Ibuprofen 400mg,Analgesic,Yes,BN31410,2023-01-31,2025-09-27,Roche Nigeria,3937,1008,4032,Tablets,175.8,2025-04-07,2025-07-02,WHO Supply Division,79.74,313936.38,Room_Temp,Room_Temp,Yes,No,,None,0,672,7.2,Yes,WHO_PQ,4,Yes,In_Stock
FAC-SOK-4275,State General Hospital Sokoto,Sokoto,Wamako,North_West,General Hospital,Paracetamol 500mg,Analgesic,Yes,BN71281,2023-07-10,2025-08-13,Fidson Healthcare,5731,1084,7953,Tablets,237.8,12/03/2025,2025-07-25,NAFDAC Approved Vendor,52.49,300820.19,Room_Temp,Room_Temp,Yes,Yes,SRL-964C441F8F,Full,0,723,7.0,Yes,WHO_PQ,26,Yes,In_Stock
FAC-BAU-7566,East Primary Health Centre,Bauchi,East,North_East,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN68932,2024-04-12,2026-01-21,Jawa International,4078,1194,7164,Tablets,153.7,2025-02-06,2025-07-28,,1656.91,6756878.98,Room_Temp,Room_Temp,Yes,No,,None,7,796,6.2,Yes,NAFDAC,44,Yes,In_Stock
FAC-OND-3521,South PHC,Ondo,South,South_West,PHC,Metronidazole 400MG,Antibiotic,Yes,BN87165,2023-08-30,2024-09-03,Greenfield Pharma,1161,684,1824,Tablets,76.4,2024-12-19,2025-06-11,Drugfield Pharma,65.47,76010.67,Room_Temp,Room_Temp,Yes,No,,None,3,456,9.5,Yes,NAFDAC,10,No,Expired
FAC-SOK-9760,General Hospital Tambuwal,Sokoto,Tambuwal,North_West,General Hospital,Morphine 10mg/ml Injection,Analgesic,Yes,BN19065,2022-01-25,2024-09-13,Roche Nigeria,0,774,5676,Tablets,0.0,2024-12-31,2025-07-09,Community Health Supplies,3750.06,0.0,Room_Temp,Room_Temp,Yes,No,,None,6,516,6.0,Yes,WHO_PQ,27,Yes,In_Stock
FAC-KAN-4649,Nassarawa PHC,Kano,Nassarawa,North_West,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN27560,2022-01-03,2023-06-24,Strides Shasun Nigeria,136,387,1290,Tablets,15.8,2025-02-12,2025-06-30,Drugfield Pharma,1960.69,266653.84,Room_Temp,Room_Temp,Yes,No,,None,0,258,7.6,Yes,WHO_PQ,15,No,Expired
FAC-OGU-7969,Abeokuta North PHC,Ogun,Abeokuta North,South_West,PHC,Ibuprofen 400mg,Analgesic,Yes,BN76123,2022-09-22,2025-06-03,GSK Nigeria,779,454,1515,Tablets,77.1,2025-01-15,2025-06-10,Local Market Vendor,96.42,75111.18,Room_Temp,Room_Temp,Yes,No,,None,3,303,7.7,Yes,NAFDAC,9,No,Expiring_Within_30Days
FAC-NIG-7600,Ward 3 PHC,Niger,Rural A,North_Central,PHC,Paracetamol 500mg,Analgesic,Yes,BN58697,12-20-2024,2026-03-22,May & Baker Nigeria,504,585,3510,Tablets,38.8,2024-12-08,2025-08-09,,47.61,23995.44,Room_Temp,Room_Temp,Yes,No,,Partial,0,390,7.3,Yes,NAFDAC,40,No,Low_Stock
FAC-SOK-8019,Sokoto North District Hospital,Sokoto,Sokoto North,North_West,General Hospital,Tramadol 50mg,Analgesic,No,BN28124,2023-07-29,2025-11-17,Strides Shasun Nigeria,161,712,4750,Tablets,10.2,2025-04-21,2025-07-13,NMSC,374.68,60323.48,Room_Temp,Room_Temp,Yes,No,,None,5,475,2.5,Yes,NAFDAC,16,Yes,Critical
FAC-RIV-4442,Obio-Akpor PHC,Rivers,Obio-Akpor,South_South,PHC,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN12995,2022-02-04,2025/01/05,Greenfield Pharma,1682,999,2664,Vials,75.8,2024/12/28,2025-07-05,USAID Supply Chain,3258.06,5480056.92,Refrigerated,Refrigerated,Yes,No,,None,3,666,12.6,No,NAFDAC,5,Yes,Expired
FAC-YOB-3161,Damaturu PHC,Yobe,Damaturu,North_East,PHC,Yellow Fever Vaccine,Vaccine,Yes,BN82519,2023-04-19,2024-12-03,Chi Pharma,0,727,1940,Vials,0.0,2025-04-12,2025-08-07,WHO Supply Division,2930.06,0.0,Refrigerated,Room_Temp,No,No,,None,1,485,27.2,Yes,WHO_PQ,40,No,In_Stock
FAC-NAS-6574,Central Primary Health Centre,Nasarawa,Central,North_Central,PHC,Morphine 10mg/ml Injection,Analgesic,Yes,BN14290,2022-07-11,2024/12/29,Strides Shasun Nigeria,0,459,2448,Tablets,0.0,2024-12-22,2025-07-06,Medplus Logistics,4843.12,0.0,Room_Temp,Room_Temp,Yes,No,,Partial,8,306,2.2,Yes,NAFDAC,33,Yes,In_Stock
FAC-OYO-9746,General Hospital Rural A,Oyo,Rural A,South_West,General Hospital,Yellow Fever Vaccine,Vaccine,Yes,BN69026,2022/04/20,2023-09-12,AstraZeneca Nigeria,1655,577,3850,Vials,129.0,2025-02-16,2025-07-03,Unknown Supplier,3179.35,5261824.25,Refrigerated,Room_Temp,No,Yes,SRL-AC95622A72,Partial,1,385,30.5,Yes,WHO_PQ,3,Yes,Expired
FAC-NAS-4412,Rural B PHC,Nasarawa,Rural B,North_Central,PHC,OPV (Oral Polio Vaccine),Vaccine,Yes,BN30993,2022-10-29,2025-09-06,Roche Nigeria,48,238,795,Vials,9.1,2025-05-16,2025-07-21,,515.05,24722.4,Frozen,Refrigerated,No,No,,None,5,159,29.5,Yes,WHO_PQ,24,No,Critical
FAC-NAS-7296,Ward 8 PHC,Nasarawa,South,North_Central,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN92862,2023-08-04,2026-05-30,Jawa International,-40,205,1370,Tablets,0.0,2025-01-14,2025-07-05,,873.41,0.0,Room_Temp,Room_Temp,Yes,No,,None,2,137,9.7,Yes,WHO_PQ,18,No,Counterfeit_Risk
FAC-SOK-4332,Tambuwal PHC,Sokoto,Tambuwal,North_West,PHC,Ceftriaxone 1g Inj.,Antibiotic,Yes,BN87527,2022-09-14,2025-03-15,GSK Nigeria,23,73,294,Tablets,14.1,05-17-2025,2025-07-31,,1748.31,40211.13,Room_Temp,Room_Temp,Yes,No,,None,1,49,5.6,Yes,WHO_PQ,38,No,Expired
FAC-BAY-1525,North Primary Health Centre,Bayelsa,North,South_South,PHC,Tramadol 50mg,Analgesic,No,BN90441,23-Mar-2022,2023-06-05,Fidson Healthcare,808,676,4961,Tablets,53.7,2025-02-24,2025-06-26,Medplus Logistics,271.08,219032.64,Room_Temp,Room_Temp,Yes,No,,None,2,451,1.6,Yes,NAFDAC,5,Yes,In_Stock
FAC-OGU-7175,General Hospital Abeokuta South,Ogun,Abeokuta South,South_West,General Hospital,Ciprofloxacin 500mg,Antibiotic,Yes,BN59756,2024-01-01,2026-10-20,GSK Nigeria,720,271,1086,Tablets,119.3,2024-12-26,2025-06-27,HealthPlus Distribution,187.11,134719.2,Room_Temp,Room_Temp,Yes,No,,None,3,181,1.3,Yes,WHO_PQ,7,Yes,In_Stock
FAC-BEN-5191,Rural B PHC,Benue,Rural B,North_Central,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN39975,2023-09-08,31/12/2025,Greenfield Pharma,494,1152,3840,Tablets,19.3,2025-01-10,2025-07-09,Prohealth Medical,1036.25,511907.5,Room_Temp,Room_Temp,Yes,No,,None,5,768,7.7,Yes,WHO_PQ,36,Yes,Critical
FAC-CRO-7961,State General Hospital Cross River,Cross River,East,South_South,General Hospital,Tramadol 50mg,Analgesic,No,BN39878,2024-09-10,2026-05-17,Jawa International,392,171,570,Tablets,103.2,2025-03-18,2025-06-26,Prohealth Medical,433.59,169967.28,Room_Temp,Room_Temp,Yes,Yes,SRL-24B509F942,Full,0,114,4.4,Yes,NAFDAC,5,Yes,In_Stock
FAC-EDO-8440,South PHC,EDO,South,South_South,PHC,Paracetamol 500mg,Analgesic,Yes,BN66074,2023-02-10,2024-10-17,GSK Nigeria,384,330,880,Tablets,52.4,2025-03-23,2025-06-29,Local Market Vendor,74.6,28646.4,Room_Temp,Room_Temp,Yes,No,,Partial,2,220,6.2,Pending,NAFDAC,8,No,In_Stock
FAC-YOB-5195,Ward 6 PHC,Yobe,Damaturu,North_East,PHC,Amoxicillin 250MG caps,Antibiotic,Yes,BN62664,2023-05-27,2024-12-22,Novartis Nigeria,0,78,468,Tablets,0.0,2024-12-15,2025-07-20,Alpha Pharmacy,64.34,0.0,Room_Temp,Room_Temp,Yes,No,,None,8,52,6.6,No,NAFDAC,37,Yes,Expired
FAC-PLA-3974,Rural A PHC,Plateau,Rural A,North_Central,PHC,Dihydroartemisinin-Piperaquine,Antimalarial,Yes,BN41884,2023-06-05,2025-05-13,GSK Nigeria,-34,798,5320,Tablets,0.0,2025-05-01,2025-07-25,Drugfield Pharma,1494.51,0.0,Room_Temp,Room_Temp,Yes,No,,Partial,8,532,10.8,Yes,NAFDAC,41,Yes,Expired
FAC-EKI-4801,North District Hospital,Ekiti,North,South_West,General Hospital,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN60285,2024-04-07,2026-04-21,GSK Nigeria,1132,628,2514,Tablets,81.1,2025-05-10,2025-06-23,Medplus Logistics,97.89,110811.48,Room_Temp,Room_Temp,Yes,No,,Partial,2,419,3.8,Yes,WHO_PQ,9,Yes,In_Stock
FAC-BAY-4822,General Hospital East,Bayelsa,East,South_South,General Hospital,Tramadol 50mg,Analgesic,No,BN63440,2023-11-26,2025-08-07,AstraZeneca Nigeria,6041,1189,7930,Tablets,228.5,2024-12-29,2025-06-24,Prohealth Medical,197.0,1190077.0,Room_Temp,Room_Temp,Yes,Yes,SRL-B655C6449D,Full,1,793,7.0,Yes,WHO_PQ,8,No,In_Stock
FAC-NAS-9987,Ward 6 PHC,Nasarawa,Rural A,North_Central,PHC,Ciprofloxacin 500mg,Antibiotic,Yes,BN64127,2024-03-16,2026-09-18,Emzor Pharmaceuticals,2459,1195,9564,Tablets,92.6,2025-01-29,2025-06-23,Community Health Supplies,319.12,784716.08,Room_Temp,Room_Temp,Yes,No,,Partial,2,797,5.1,No,NAFDAC,19,No,In_Stock
FAC-KAN-7940,Ward 8 PHC,Kano,Fagge,North_West,PHC,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN60672,2023-03-02,2024-06-29,GSK Nigeria,83,486,3564,Tablets,7.7,2025-05-14,2025-07-07,,556.68,46204.44,Room_Temp,Room_Temp,Yes,No,,None,3,324,10.0,Pending,NAFDAC,24,No,Expired
FAC-OGU-5296,Ward 9 PHC,Ogun,Abeokuta North,South_West,PHC,Ibuprofen 400mg,Analgesic,Yes,BN64212,2024-02-24,2025-12-19,Strides Shasun Nigeria,3769,1077,8616,Tablets,157.5,2024-12-29,2025-06-13,Alpha Pharmacy,100.74,379689.06,Room_Temp,Room_Temp,Yes,No,,None,0,718,6.7,Yes,WHO_PQ,9,Yes,In_Stock
FAC-BEN-7869,Ward 8 PHC,benue,South,North_Central,PHC,Ibuprofen 400mg,Analgesic,Yes,BN23158,2023-06-28,2024-09-25,Cipla Nigeria,235,142,760,Tablets,74.2,2025-05-19,2025-07-14,,61.48,14447.8,Room_Temp,Room_Temp,Yes,No,,None,0,95,3.5,Yes,NAFDAC,19,Yes,Counterfeit_Risk
FAC-YOB-2998,Potiskum PHC,Yobe,Potiskum,North_East,PHC,Diclofenac 50mg,Analgesic,Yes,BN82550,2022-11-16,2024-01-16,Fidson Healthcare,103,1060,3535,Tablets,4.4,02-23-2025,2025-07-18,,72.1,7426.3,Room_Temp,Room_Temp,Yes,No,,None,3,707,3.1,Yes,NAFDAC,44,No,In_Stock
FAC-AKW-3647,State General Hospital Akwa Ibom,Akwa Ibom,Rural A,South_South,General Hospital,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN27369,2024-07-29,2027-05-07,May & Baker Nigeria,3587,1099,3665,Tablets,146.8,2025/03/24,2025-07-08,WHO Supply Division,142.65,511685.55,Room_Temp,Room_Temp,Yes,Yes,SRL-26EFACCD90,Full,1,733,3.1,Yes,NAFDAC,10,Yes,In_Stock
FAC-JIG-3000,Federal Teaching Hospital Rural A,Jigawa,Rural A,North_West,Teaching Hospital,Paracetamol 500mg,Analgesic,Yes,BN47219,2022-06-05,01-Jun-2025,Jawa International,2465,946,6310,Tablets,117.2,2025-03-17,2025-07-27,Mosad Medical,40.23,99166.95,Room_Temp,Room_Temp,Yes,Yes,SRL-4CCEB3E6D7,Full,3,631,2.2,Yes,NAFDAC,30,Yes,Expiring_Within_30Days
FAC-ZAM-9893,Ward 10 PHC,Zamfara,Shinkafi,North_West,PHC,BCG Vaccine,Vaccine,Yes,BN57040,2023-08-02,2026-01-01,AstraZeneca Nigeria,179,994,5967,Vials,8.1,2025-01-25,2025-07-19,Unknown Supplier,1397.86,250216.94,Refrigerated,Refrigerated,Yes,No,,Partial,1,663,7.0,Pending,NAFDAC,37,No,Critical
FAC-PLA-8919,Ward 5 PHC,Kwara,East,North_Central,General Hospital,Paracetamol 500mg,Analgesic,Yes,BN69921,2024-11-08,2027-09-02,May & Baker Nigeria,-10,1105,8844,Tablets,0.0,2025-03-18,2025-07-28,USAID Supply Chain,23.54,0.0,Room_Temp,Room_Temp,Yes,No,,Partial,3,737,9.0,No,Non_Compliant,40,Yes,Low_Stock
FAC-GOM-3426,North Primary Health Centre,Gombe,North,North_East,PHC,Ceftriaxone 1g Inj.,Antibiotic,Yes,BN71740,2022-11-15,2025-05-06,Fidson Healthcare,0,31,168,Tablets,0.0,2025-03-28,2025-06-29,Mosad Medical,973.03,0.0,Room_Temp,Room_Temp,Yes,Yes,SRL-53AE33397F,Full,0,21,7.6,Yes,WHO_PQ,21,Yes,Expired
FAC-CRO-9693,North Primary Health Centre,Cross River,North,South_South,PHC,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN47914,2024-01-07,2026-05-22,Chi Pharma,907,859,2292,Tablets,47.5,2025-02-14,2025-07-15,,396.32,359462.24,Room_Temp,Room_Temp,Yes,No,,None,1,573,10.5,Yes,NAFDAC,14,Yes,In_Stock
FAC-KAT-2392,Ward 11 PHC,Katsina,West,North_West,PHC,HPV Vaccine,Vaccine,Yes,BN39099,2024-10-16,2027-05-11,Chi Pharma,0,1054,4218,Vials,0.0,2025-03-26,2025-07-30,Drugfield Pharma,13634.96,0.0,Refrigerated,Room_Temp,No,No,,Partial,6,703,23.4,Yes,WHO_PQ,30,No,Out_of_Stock
FAC-BOR-1010,Ward 7 PHC,Borno,Bama,North_East,PHC,Yellow Fever Vaccine,Vaccine,Yes,BN49064,2022-11-10,2025-04-25,Roche Nigeria,0,735,3430,Vials,0.0,24-Dec-2024,2025-07-20,Alpha Pharmacy,1386.47,0.0,Refrigerated,Refrigerated,Yes,No,,Partial,1,490,7.0,Yes,NAFDAC,39,Yes,Expired
FAC-BAY-7517,West District Hospital,Bayelsa,West,South_South,General Hospital,Morphine 10mg/ml Injection,Analgesic,Yes,BN33638,2022-01-19,2024-07-16,Novartis Nigeria,1463,414,1656,Tablets,159.0,2024-12-23,2025-07-03,Alpha Pharmacy,2785.01,4074469.63,Room_Temp,Room_Temp,Yes,Yes,SRL-66A6EC285A,Full,2,276,3.3,Yes,NAFDAC,10,No,In_Stock
FAC-LAG-4955,Ward 9 PHC,Borno,Monguno,North_East,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN41347,2023-03-13,2024-10-24,Emzor Pharmaceuticals,0,370,1235,Tablets,0.0,2025-01-29,2025-06-25,HealthPlus Distribution,554.87,0.0,Room_Temp,Room_Temp,Yes,No,,None,4,247,4.4,Yes,WHO_PQ,16,No,Expired
FAC-KAT-7672,Ward 8 PHC,Katsina,Central,North_West,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN99718,2022-12-27,2025-02-14,Jawa International,138,223,1341,Tablets,27.8,2024-12-14,2025-07-21,Unknown Supplier,718.72,99183.36,Room_Temp,Room_Temp,Yes,No,,None,0,149,1.7,Yes,WHO_PQ,33,No,In_Stock
FAC-OGU-3218,General Hospital Abeokuta South,Ebonyi,Abakaliki,South_East,General Hospital,Paracetamol 500mg,Analgesic,Yes,BN59385,2023-11-29,2025-12-18,May & Baker Nigeria,898,1165,6993,Tablets,34.7,2025-05-11,2025-06-13,HealthPlus Distribution,37.14,33351.72,Room_Temp,Room_Temp,Yes,No,,None,3,777,9.1,Yes,WHO_PQ,5,Yes,Counterfeit_Risk
FAC-ZAM-5745,Ward 8 PHC,Zamfara,Maru,North_West,PHC,Ciprofloxacin 500mg,Antibiotic,Yes,BN25501,24/12/2023,2025-07-11,Cipla Nigeria,761,795,5300,Tablets,43.1,2025-01-17,2025-08-04,Unknown Supplier,213.76,162671.36,Room_Temp,Room_Temp,Yes,No,,Partial,6,530,9.1,Yes,NAFDAC,44,No,Low_Stock
FAC-FCT-7402,State General Hospital FCT,FCT,AMAC,North_Central,General Hospital,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN72629,2023-02-23,2025-01-31,Strides Shasun Nigeria,0,576,2304,Vials,0.0,14/04/2025,2025-07-23,WHO Supply Division,2792.61,0.0,Refrigerated,Room_Temp,No,Yes,SRL-7E4B23002E,Full,0,384,46.2,No,Non_Compliant,32,Yes,In_Stock
FAC-FCT-5024,State General Hospital FCT,FCT,Kuje,North_Central,General Hospital,Tramadol 50mg,Analgesic,No,BN19587,2023-06-16,2025-09-05,Pfizer Nigeria,246,970,4529,Tablets,11.4,07/02/2025,2025-07-06,NAFDAC Approved Vendor,316.12,77765.52,Room_Temp,Room_Temp,Yes,No,,None,7,647,6.5,Yes,WHO_PQ,20,Yes,Critical
FAC-BOR-3681,Monguno District Hospital,Borno,Monguno,North_East,General Hospital,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN38878,2024-01-26,2025-03-31,Novartis Nigeria,406,559,2611,Tablets,32.7,2025-02-21,2025-07-28,NMSC,1183.07,480326.42,Room_Temp,Room_Temp,Yes,No,,None,5,373,5.9,Yes,WHO_PQ,38,Yes,Expired
FAC-BOR-3262,Bama Primary Health Centre,Borno,Bama,North_East,PHC,Yellow Fever Vaccine,Vaccine,Yes,BN64893,2024-12-29,2026-12-05,Dana Pharmaceuticals,0,670,4917,Vials,0.0,2025-05-31,2025-07-05,NMSC,1631.02,0.0,Refrigerated,Room_Temp,No,No,,None,7,447,44.7,Yes,WHO_PQ,15,No,Out_of_Stock
FAC-NIG-8560,State General Hospital Niger,Niger,South,North_Central,General Hospital,Tramadol 50mg,Analgesic,No,BN10819,2023-12-08,2026-04-25,Roche Nigeria,440,828,4416,Tablets,23.9,2025-05-18,2025-06-25,Medplus Logistics,285.84,125769.6,Room_Temp,Room_Temp,Yes,No,,None,6,552,8.7,Yes,NAFDAC,22,Yes,Low_Stock
FAC-KAT-2279,Ward 6 PHC,Zamfara,Shinkafi,North_West,Teaching Hospital,Lopinavir/Ritonavir 200/50mg,ARV,Yes,BN28431,2024-12-01,2027-02-10,Strides Shasun Nigeria,692,262,700,Tablets,118.6,2025-05-25,2025-07-19,Medplus Logistics,2680.7,1855044.4,Room_Temp,Room_Temp,Yes,Yes,SRL-A583095917,Partial,3,175,6.4,Yes,WHO_PQ,32,No,In_Stock
FAC-RIV-9347,Federal Teaching Hospital Port Harcourt,Rivers,Port Harcourt,South_South,Teaching Hospital,Diclofenac 50mg,Analgesic,Yes,BN37111,19/11/2023,04-Sep-2026,Roche Nigeria,423,234,624,Tablets,81.3,2024-12-16,2025-07-02,Drugfield Pharma,80.38,34000.74,Room_Temp,Room_Temp,Yes,No,,None,3,156,8.0,Yes,WHO_PQ,4,No,In_Stock
FAC-OND-1983,General Hospital Rural B,Ondo,Rural B,South_West,General Hospital,BCG Vaccine,Vaccine,Yes,BN93744,2022-03-15,2024-01-01,Dana Pharmaceuticals,648,127,765,Vials,228.7,2025-02-25,2025-06-23,NAFDAC Approved Vendor,1189.08,770523.84,Refrigerated,Refrigerated,Yes,Yes,SRL-3B71E821E9,Full,1,85,4.6,Pending,NAFDAC,6,Yes,In_Stock
FAC-KAN-9459,Federal Teaching Hospital Fagge,Kano,Fagge,North_West,Teaching Hospital,Dihydroartemisinin-Piperaquine,Antimalarial,Yes,BN69087,2022-03-15,2023-06-16,Novartis Nigeria,160,187,1250,Tablets,38.4,2025-05-31,2025-07-04,Prohealth Medical,728.04,116486.4,Room_Temp,Room_Temp,Yes,No,,None,7,125,7.4,Yes,WHO_PQ,20,No,Expired
FAC-IMO-3618,General Hospital North,Imo,North,South_East,General Hospital,Artesunate Injection 60mg,Antimalarial,Yes,BN13681,2023-03-01,2025-03-18,Novartis Nigeria,4535,933,5598,Tablets,218.7,2025-02-04,2025-07-09,Drugfield Pharma,3470.99,15740939.65,Room_Temp,Room_Temp,Yes,Yes,SRL-1C7C74FB6B,Full,2,622,5.6,Yes,NAFDAC,8,Yes,Expired
FAC-ENU-2090,Igbo-Eze North PHC,Enugu,Igbo-Eze North,South_East,PHC,Metronidazole 400mg,Antibiotic,Yes,BN81834,2023-03-03,2024-03-06,Chi Pharma,233,271,1991,Tablets,38.6,2025-02-06,2025-06-11,NAFDAC Approved Vendor,148.64,34633.12,Room_Temp,Room_Temp,Yes,No,,None,0,181,6.1,Yes,WHO_PQ,8,Yes,Expired
FAC-NIG-8731,Ward 3 PHC,Niger,Central,North_Central,PHC,Paracetamol 500mg,Analgesic,Yes,BN39328,2022-12-08,2025-04-16,Novartis Nigeria,327,1197,9576,Tablets,12.3,2025-03-12,2025-06-27,Unknown Supplier,20.52,6710.04,Room_Temp,Room_Temp,Yes,No,,None,0,798,2.8,Yes,WHO_PQ,26,Yes,In_Stock
FAC-SOK-8920,State General Hospital Sokoto,Sokoto,Dange Shuni,North_West,General Hospital,OPV (Oral Polio Vaccine),Vaccine,Yes,BN65993,2024-08-30,2025-12-18,Dana Pharmaceuticals,0,729,4860,Vials,0.0,2025-03-09,2025-07-06,Medplus Logistics,778.44,0.0,Frozen,Refrigerated,No,No,,None,0,486,39.6,Pending,NAFDAC,29,Yes,Out_of_Stock
FAC-EKI-4281,General Hospital North,ekiti,North,South_West,General Hospital,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN43865,2022-01-28,2024-05-11,Cipla Nigeria,0,403,2690,Tablets,0.0,2025-05-15,2025-06-16,Prohealth Medical,234.34,0.0,Room_Temp,Room_Temp,Yes,Yes,SRL-9456DC4486,Full,1,269,1.3,Yes,WHO_PQ,12,Yes,In_Stock
